Weight,Height,Age,Gender,Activity level,BMI_Category,Weight_kg,BMI,BMI_Detailed,Weight_Category,Activity_Score,Calories
92.0,5.4,28.0,Female,Sedentary,Obese,92.0,33.96021119126523,Obese,Very_Heavy,1.0,1977.24
107.0,5.7,34.0,Female,Sedentary,Obese,107.0,35.44901245269129,Obese,Extreme,1.0,2189.82
89.0,5.3,28.0,Female,Moderately Active,Obese,89.0,34.104237347353695,Obese,Very_Heavy,3.0,2477.91
79.0,5.6,39.0,Male,Lightly Active,Overweight,79.0,27.115718205359315,Overweight,Heavy,2.0,2291.85
87.0,5.6,34.0,Female,Lightly Active,Overweight,87.0,29.861613719826078,Overweight,Very_Heavy,2.0,2207.97
84.0,5.6,34.0,Female,Sedentary,Overweight,84.0,28.831902901901042,Overweight,Very_Heavy,1.0,1890.96
87.0,5.6,37.0,Female,Lightly Active,Overweight,87.0,29.861613719826078,Overweight,Very_Heavy,2.0,2187.35
81.0,5.2,34.0,Female,Sedentary,Obese,81.0,32.24396241691891,Obese,Very_Heavy,1.0,1763.52
90.4,5.2,27.0,Female,Lightly Active,Obese,90.4,35.98585435172185,Obese,Very_Heavy,2.0,2198.07
83.0,5.6,44.0,Female,Lightly Active,Overweight,83.0,28.488665962592695,Overweight,Very_Heavy,2.0,2084.22
87.0,5.7,25.0,Female,Moderately Active,Overweight,87.0,28.823028816674224,Overweight,Very_Heavy,3.0,2588.27
63.2,5.3,45.0,Female,Moderately Active,Normal,63.2,24.217840453401728,Normal,Normal,3.0,1946.26
76.0,5.4,35.0,Female,Sedentary,Overweight,76.0,28.0540875058278,Overweight,Heavy,1.0,1743.24
73.0,5.25,22.0,Female,Sedentary,Overweight,73.0,28.508497430197178,Overweight,Heavy,1.0,1750.95
62.0,5.1,26.0,Female,Lightly Active,Overweight,62.0,25.657917948327675,Overweight,Normal,2.0,1788.26
68.0,5.3,33.0,Female,Sedentary,Overweight,68.0,26.057170108090464,Overweight,Heavy,1.0,1636.38
95.0,5.7,26.0,Female,Lightly Active,Obese,95.0,31.473422271081052,Obese,Very_Heavy,2.0,2399.17
68.95,5.2,30.0,Female,Moderately Active,Overweight,68.95,27.447175415389616,Overweight,Heavy,3.0,2122.11
79.0,5.4,35.0,Female,Lightly Active,Overweight,79.0,29.16148569684732,Overweight,Heavy,2.0,2038.71
115.0,5.1,40.0,Male,Moderately Active,Obese,115.0,43.56732230973144,Obese,Extreme,3.0,2986.15
107.0,5.6,31.0,Male,Sedentary,Obese,107.0,36.72635250599299,Obese,Extreme,1.0,2384.16
90.2,5.1,33.0,Female,Sedentary,Obese,90.2,37.32813224095413,Obese,Very_Heavy,1.0,1857.06
80.0,5.6,27.0,Female,Sedentary,Obese,80.0,27.45895514466766,Overweight,Heavy,1.0,1884.96
53.0,5.1,19.0,Female,Lightly Active,Normal,53.0,21.93338147195753,Normal,Normal,2.0,1712.63
74.5,5.7,34.0,Female,Lightly Active,Normal,74.5,24.681789044163562,Normal,Heavy,2.0,2062.29
67.5,5.2,28.0,Female,Sedentary,Overweight,67.5,26.86996868076576,Overweight,Heavy,1.0,1637.52
66.0,5.2,35.0,Female,Lightly Active,Overweight,66.0,26.27285826563763,Overweight,Heavy,2.0,1807.57
76.0,5.6,29.0,Female,Sedentary,Overweight,76.0,26.086007387434275,Overweight,Heavy,1.0,1824.96
67.0,5.5,37.0,Female,Lightly Active,Normal,67.0,23.84072720395211,Normal,Heavy,2.0,1886.16
85.0,5.4,34.0,Female,Sedentary,Obese,85.0,31.376282078886355,Obese,Very_Heavy,1.0,1857.24
68.75,5.4,37.0,Female,Lightly Active,Overweight,68.75,25.377875210863962,Overweight,Heavy,2.0,1884.03
114.0,5.11,41.0,Male,Lightly Active,Obese,114.0,43.56732230973144,Obese,Extreme,2.0,2631.0
79.7,5.1,28.0,Female,Sedentary,Obese,79.7,32.982839685188964,Obese,Heavy,1.0,1761.06
80.0,5.1,28.0,Female,Sedentary,Obese,80.0,33.10699090106797,Obese,Heavy,1.0,1764.66
79.0,5.3,32.0,Female,Sedentary,Obese,79.0,30.272300566752158,Obese,Heavy,1.0,1774.38
70.0,5.0,28.0,Female,Very Active,Obese,70.0,30.13894916678722,Obese,Heavy,4.0,2331.34
81.0,5.5,34.0,Female,Sedentary,Overweight,81.0,28.82237169433016,Overweight,Very_Heavy,1.0,1832.1
95.0,5.8,38.0,Female,Sedentary,Obese,95.0,30.397487799863956,Obese,Very_Heavy,1.0,2044.68
75.65,5.2,31.0,Female,Sedentary,Obese,75.65,30.11426860296192,Obese,Heavy,1.0,1717.32
73.0,5.3,36.0,Female,Lightly Active,Overweight,73.0,27.973138498391233,Overweight,Heavy,2.0,1923.14
75.0,5.3,22.0,Female,Sedentary,Overweight,75.0,28.73952585451154,Overweight,Heavy,1.0,1786.38
82.0,5.2,34.0,Female,Sedentary,Obese,82.0,32.64203602700433,Obese,Very_Heavy,1.0,1775.52
104.8,5.8,35.0,Female,Lightly Active,Obese,104.8,33.533228646586764,Obese,Extreme,2.0,2498.24
91.0,5.6,37.0,Female,Sedentary,Obese,91.0,31.23456147705946,Obese,Very_Heavy,1.0,1956.96
79.8,5.2,38.0,Female,Lightly Active,Obese,79.8,31.766274084816406,Obese,Heavy,2.0,1976.7
90.0,5.5,35.0,Female,Lightly Active,Obese,90.0,32.02485743814463,Obese,Very_Heavy,2.0,2216.16
57.0,5.2,33.0,Female,Moderately Active,Normal,57.0,22.69019577486886,Normal,Normal,3.0,1913.63
73.0,5.5,31.0,Female,Sedentary,Overweight,73.0,25.97571769982842,Overweight,Heavy,1.0,1754.1
99.0,5.5,47.0,Male,Sedentary,Obese,99.0,35.227343181959085,Obese,Very_Heavy,1.0,2169.3
79.0,5.3,27.0,Female,Moderately Active,Obese,79.0,30.272300566752158,Obese,Heavy,3.0,2330.66
80.0,5.2,50.5,Female,Sedentary,Obese,80.0,31.84588880683349,Obese,Heavy,1.0,1652.52
103.0,5.8,31.0,Female,Lightly Active,Obese,103.0,32.95727624616829,Obese,Extreme,2.0,2500.99
86.0,5.4,30.0,Female,Lightly Active,Obese,86.0,31.745414809226194,Obese,Very_Heavy,2.0,2169.34
79.0,5.4,28.0,Female,Sedentary,Overweight,79.0,29.16148569684732,Overweight,Heavy,1.0,1821.24
88.0,5.3,34.0,Female,Sedentary,Obese,88.0,33.72104366929354,Obese,Very_Heavy,1.0,1870.38
70.0,5.3,44.0,Female,Sedentary,Overweight,70.0,26.823557464210772,Overweight,Heavy,1.0,1594.38
82.0,5.5,36.0,Female,Lightly Active,Overweight,82.0,29.178203443642882,Overweight,Very_Heavy,2.0,2099.28
118.5,5.11,30.0,Male,Moderately Active,Obese,118.21875,43.56732230973144,Obese,Extreme,3.0,3116.5
83.0,5.6,36.0,Female,Lightly Active,Overweight,83.0,28.488665962592695,Overweight,Very_Heavy,2.0,2139.22
71.0,5.4,38.0,Female,Lightly Active,Overweight,71.0,26.2084238541286,Overweight,Heavy,2.0,1908.09
66.5,5.3,29.0,Female,Moderately Active,Overweight,66.5,25.482379591000235,Overweight,Heavy,3.0,2121.41
85.0,5.3,21.0,Female,Lightly Active,Obese,85.0,32.57146263511308,Obese,Very_Heavy,2.0,2191.27
57.0,5.5,27.0,Female,Lightly Active,Normal,57.0,20.28240971082493,Normal,Normal,2.0,1817.41
80.0,4.8,26.0,Female,Sedentary,Obese,80.0,37.37468894690875,Obese,Heavy,1.0,1708.08
64.5,5.3,35.0,Female,Lightly Active,Normal,64.5,24.715992234879927,Normal,Normal,2.0,1813.14
80.0,5.2,27.0,Female,Lightly Active,Obese,80.0,31.84588880683349,Obese,Heavy,2.0,2055.07
98.6,5.4,23.0,Female,Lightly Active,Obese,98.6,36.396487211508166,Obese,Very_Heavy,2.0,2390.71
82.0,5.1,26.0,Female,Moderately Active,Obese,82.0,33.934665673594665,Obese,Very_Heavy,3.0,2325.85
77.0,5.3,24.0,Female,Moderately Active,Overweight,77.0,29.50591321063185,Overweight,Heavy,3.0,2322.91
84.0,5.7,50.5,Male,Moderately Active,Overweight,84.0,27.829131271271667,Overweight,Very_Heavy,3.0,2601.44
71.0,5.0,42.0,Female,Sedentary,Obese,71.0,30.56950558345561,Obese,Heavy,1.0,1549.8
88.95,5.6,30.0,Female,Sedentary,Obese,88.95,30.530925751477355,Obese,Very_Heavy,1.0,1974.36
69.9,5.0,40.0,Female,Lightly Active,Obese,69.9,30.095893525120385,Obese,Heavy,2.0,1774.44
91.0,5.0,29.0,Female,Sedentary,Obese,91.0,39.18063391682339,Obese,Very_Heavy,1.0,1867.8
102.0,5.5,50.0,Female,Sedentary,Obese,102.0,36.29483842989724,Obese,Extreme,1.0,1988.1
59.5,5.2,29.0,Female,Sedentary,Normal,59.5,23.68537980008241,Normal,Normal,1.0,1535.52
62.5,5.2,36.0,Female,Sedentary,Normal,62.5,24.879600630338665,Normal,Normal,1.0,1529.52
75.0,5.4,36.0,Female,Lightly Active,Overweight,75.0,27.68495477548796,Overweight,Heavy,2.0,1976.84
62.0,5.5,29.0,Female,Lightly Active,Normal,62.0,22.06156845738852,Normal,Normal,2.0,1872.41
60.9,5.3,31.0,Female,Sedentary,Normal,60.9,23.336494993863372,Normal,Normal,1.0,1563.18
83.0,5.2,25.0,Female,Sedentary,Obese,83.0,33.04010963708975,Obese,Very_Heavy,1.0,1841.52
64.4,5.4,27.0,Female,Lightly Active,Normal,64.4,23.772147833885665,Normal,Normal,2.0,1892.96
69.0,5.0,41.0,Female,Sedentary,Overweight,69.0,29.708392750118833,Overweight,Heavy,1.0,1531.8
100.0,5.8,37.0,Female,Sedentary,Obese,100.0,31.997355578804164,Obese,Very_Heavy,1.0,2110.68
85.0,5.6,28.0,Female,Sedentary,Overweight,85.0,29.175139841209386,Overweight,Very_Heavy,1.0,1938.96
74.0,5.2,37.0,Female,Lightly Active,Overweight,74.0,29.457447146320977,Overweight,Heavy,2.0,1903.82
69.0,5.6,29.0,Female,Sedentary,Normal,69.0,23.683348812275856,Normal,Heavy,1.0,1740.96
84.8,5.6,28.0,Female,Sedentary,Overweight,84.8,29.106492453347716,Overweight,Very_Heavy,1.0,1936.56
54.0,5.6,35.0,Female,Sedentary,Normal,54.0,18.53479472265067,Normal,Normal,1.0,1524.96
90.0,5.4,22.0,Female,Sedentary,Obese,90.0,33.22194573058555,Obese,Very_Heavy,1.0,1989.24
66.0,5.6,24.0,Female,Lightly Active,Normal,66.0,22.65363799435082,Normal,Heavy,2.0,1987.97
84.0,5.2,28.0,Female,Lightly Active,Obese,84.0,33.43818324717517,Obese,Very_Heavy,2.0,2103.2
86.0,5.2,29.0,Female,Lightly Active,Obese,86.0,34.234330467346,Obese,Very_Heavy,2.0,2123.82
117.0,5.7,29.0,Female,Sedentary,Obese,117.0,38.76200427069982,Obese,Extreme,1.0,2339.82
118.5,5.11,21.0,Male,Sedentary,Obese,118.21875,43.56732230973144,Obese,Extreme,1.0,2466.77
88.0,5.6,24.0,Female,Moderately Active,Obese,88.0,30.204850659134426,Obese,Very_Heavy,3.0,2581.99
89.0,5.6,37.0,Female,Lightly Active,Obese,89.0,30.54808759844277,Obese,Very_Heavy,2.0,2214.85
60.0,5.2,22.0,Female,Lightly Active,Normal,60.0,23.884416605125118,Normal,Normal,2.0,1814.45
90.0,5.3,32.0,Female,Sedentary,Obese,90.0,34.48743102541385,Obese,Very_Heavy,1.0,1906.38
75.0,5.1,32.0,Male,Very Active,Obese,75.0,31.03780396975122,Obese,Heavy,4.0,2702.3
99.0,5.5,47.0,Female,Moderately Active,Obese,99.0,35.227343181959085,Obese,Very_Heavy,3.0,2544.71
73.0,5.4,32.0,Female,Sedentary,Overweight,73.0,26.946689314808282,Overweight,Heavy,1.0,1725.24
82.0,5.7,34.0,Female,Sedentary,Overweight,82.0,27.16653290766996,Overweight,Very_Heavy,1.0,1889.82
103.0,5.9,35.0,Male,Sedentary,Obese,103.0,31.849548202272373,Obese,Extreme,1.0,2380.74
76.0,5.3,36.0,Female,Sedentary,Overweight,76.0,29.122719532571697,Overweight,Heavy,1.0,1714.38
70.0,5.6,33.0,Female,Sedentary,Normal,70.0,24.0265857515842,Normal,Heavy,1.0,1728.96
69.5,5.4,36.0,Female,Moderately Active,Overweight,69.5,25.654724758618844,Overweight,Heavy,3.0,2143.18
80.0,5.0,35.0,Female,Sedentary,Obese,80.0,34.44451333347111,Obese,Heavy,1.0,1699.8
77.0,5.0,24.0,Female,Sedentary,Obese,77.0,33.15284408346594,Obese,Heavy,1.0,1729.8
89.0,5.4,25.0,Female,Lightly Active,Obese,89.0,32.85281300024571,Obese,Very_Heavy,2.0,2244.96
98.88,5.3,37.0,Female,Moderately Active,Obese,98.88,37.890190886588016,Obese,Very_Heavy,3.0,2561.3
98.88,5.3,37.0,Female,Moderately Active,Obese,98.88,37.890190886588016,Obese,Very_Heavy,3.0,2561.3
72.0,5.5,27.0,Female,Very Active,Overweight,72.0,25.6198859505157,Overweight,Heavy,4.0,2538.77
75.0,5.5,25.0,Female,Moderately Active,Overweight,75.0,26.687381198453856,Overweight,Heavy,3.0,2343.21
65.5,5.3,35.0,Female,Lightly Active,Overweight,65.5,25.09918591294008,Overweight,Heavy,2.0,1826.89
58.0,5.1,33.0,Female,Sedentary,Normal,58.0,24.002568403274278,Normal,Normal,1.0,1470.66
64.0,5.6,37.0,Female,Moderately Active,Normal,64.0,21.96716411573413,Normal,Normal,3.0,2109.24
90.0,5.3,41.0,Female,Sedentary,Obese,90.0,34.48743102541385,Obese,Very_Heavy,1.0,1852.38
69.0,5.4,32.0,Female,Lightly Active,Overweight,69.0,25.470158393448923,Overweight,Heavy,2.0,1921.84
68.1,5.5,28.0,Female,Sedentary,Normal,68.1,24.2321421281961,Normal,Heavy,1.0,1713.3
58.0,5.1,36.0,Female,Lightly Active,Normal,58.0,24.002568403274278,Normal,Normal,2.0,1664.51
90.45,5.5,24.0,Female,Sedentary,Obese,90.45,32.18498172533535,Obese,Very_Heavy,1.0,2005.5
61.0,5.0,34.0,Female,Sedentary,Overweight,61.0,26.26394141677172,Overweight,Normal,1.0,1477.8
89.0,5.6,34.0,Female,Lightly Active,Obese,89.0,30.54808759844277,Obese,Very_Heavy,2.0,2235.47
104.0,5.2,33.0,Female,Lightly Active,Obese,104.0,41.399655448883536,Obese,Extreme,2.0,2343.82
85.0,5.6,26.0,Female,Sedentary,Overweight,85.0,29.175139841209386,Overweight,Very_Heavy,1.0,1950.96
118.5,5.8,29.0,Female,I Go Into Moderately Active 3 Times A Week And Usually Complete 7K Steps Each Of Those 3 Moderately Active And Moderately Active From Home The Rest 2 Moderately Actives; Those Moderately Actives I Am Sedentaryt As Active.,Obese,118.21875,37.916866360882935,Obese,Extreme,,2377.3
84.1,5.4,26.0,Female,Lightly Active,Obese,84.1,31.044062621580498,Obese,Very_Heavy,2.0,2170.71
64.0,5.3,49.0,Female,Lightly Active,Normal,64.0,24.52439539584985,Normal,Normal,2.0,1710.02
80.0,5.0,27.0,Female,Lightly Active,Obese,80.0,34.44451333347111,Obese,Heavy,2.0,2002.69
81.0,5.7,29.0,Female,Lightly Active,Overweight,81.0,26.835233725869106,Overweight,Very_Heavy,2.0,2186.04
93.0,5.2,29.0,Female,Lightly Active,Obese,93.0,37.02084573794393,Obese,Very_Heavy,2.0,2220.07
85.0,5.1,36.0,Male,Lightly Active,Obese,85.0,35.17617783238472,Obese,Very_Heavy,2.0,2264.01
74.0,5.6,29.0,Female,Lightly Active,Overweight,74.0,25.399533508817584,Overweight,Heavy,2.0,2063.6
72.0,5.1,28.0,Female,Lightly Active,Overweight,72.0,29.796291810961172,Overweight,Heavy,2.0,1912.01
79.0,5.5,26.0,Female,Lightly Active,Overweight,79.0,28.110708195704728,Overweight,Heavy,2.0,2126.78
80.0,5.6,35.0,Female,Sedentary,Overweight,80.0,27.45895514466766,Overweight,Heavy,1.0,1836.96
100.0,5.7,26.0,Female,Lightly Active,Obese,100.0,33.12991818008532,Obese,Very_Heavy,2.0,2467.92
67.0,5.05,24.0,Female,Sedentary,Overweight,67.0,28.27887453855706,Overweight,Heavy,1.0,1621.23
85.0,5.08,34.0,Female,Lightly Active,Obese,85.0,35.453700842439325,Obese,Very_Heavy,2.0,2044.27
73.0,5.1,32.0,Female,Sedentary,Obese,73.0,30.21012919722452,Obese,Heavy,1.0,1656.66
85.5,5.5,35.0,Female,Sedentary,Obese,85.5,30.423614566237394,Obese,Very_Heavy,1.0,1880.1
64.0,4.75,32.0,Female,Lightly Active,Obese,64.0,30.53253259476664,Obese,Normal,2.0,1682.83
73.0,5.4,35.0,Female,Moderately Active,Overweight,73.0,26.946689314808282,Overweight,Heavy,3.0,2205.18
74.0,5.3,31.0,Female,Sedentary,Overweight,74.0,28.35633217645139,Overweight,Heavy,1.0,1720.38
74.0,5.3,27.0,Female,Sedentary,Overweight,74.0,28.35633217645139,Overweight,Heavy,1.0,1744.38
79.0,5.4,40.0,Female,Sedentary,Overweight,79.0,29.16148569684732,Overweight,Heavy,1.0,1749.24
68.0,5.4,33.0,Female,Lightly Active,Overweight,68.0,25.101025663109084,Overweight,Heavy,2.0,1901.21
93.0,5.4,34.0,Female,Sedentary,Obese,93.0,34.32934392160507,Obese,Very_Heavy,1.0,1953.24
89.0,5.4,40.0,Female,Very Active,Obese,89.0,32.85281300024571,Obese,Very_Heavy,4.0,2687.03
102.4,5.6,33.0,Female,Household Lightly Active,Obese,102.4,35.14746258517461,Obese,Extreme,,2117.76
96.7,5.949999999999999,25.0,Male,Sedentary,Overweight,96.7,29.401034878774947,Overweight,Very_Heavy,1.0,2376.57
87.0,5.5,32.0,Female,Sedentary,Obese,87.0,30.95736219020647,Obese,Very_Heavy,1.0,1916.1
113.0,5.949999999999999,47.0,Female,Moderately Active,Underweight,113.0,34.35694872080216,Obese,Extreme,3.0,2894.59
91.0,5.6,33.0,Female,Moderately Active,Obese,91.0,31.23456147705946,Obese,Very_Heavy,3.0,2558.74
65.2,5.5,33.0,Female,Sedentary,Normal,65.2,23.20023005518922,Normal,Heavy,1.0,1648.5
70.0,5.6,30.0,Female,Moderately Active,Normal,70.0,24.0265857515842,Normal,Heavy,3.0,2256.49
88.0,5.4,34.0,Female,Lightly Active,Obese,88.0,32.483680269905875,Obese,Very_Heavy,2.0,2169.34
102.0,5.2,30.0,Female,Lightly Active,Obese,102.0,40.6035082287127,Obese,Extreme,2.0,2336.95
114.0,5.5,46.0,Female,Lightly Active,Obese,114.0,40.56481942164986,Obese,Extreme,2.0,2470.53
95.0,5.6,35.0,Female,Lightly Active,Obese,95.0,32.60750923429284,Obese,Very_Heavy,2.0,2311.1
62.0,5.2,31.0,Female,Moderately Active,Normal,62.0,24.680563825295955,Normal,Normal,3.0,2006.63
69.3,5.3,26.0,Female,Lightly Active,Overweight,69.3,26.555321889568663,Overweight,Heavy,2.0,1941.02
73.5,5.1,29.0,Female,Sedentary,Obese,73.5,30.417047890356198,Obese,Heavy,1.0,1680.66
80.0,5.5,26.0,Female,Sedentary,Overweight,80.0,28.466539945017445,Overweight,Heavy,1.0,1868.1
81.0,5.9,34.0,Male,Sedentary,Overweight,81.0,25.046732081398662,Overweight,Very_Heavy,1.0,2122.74
91.0,5.7,40.0,Male,Lightly Active,Obese,91.0,30.14822554387764,Obese,Very_Heavy,2.0,2476.17
94.0,5.2,27.0,Female,Lightly Active,Obese,94.0,37.41891934802935,Obese,Very_Heavy,2.0,2247.57
73.5,5.1,38.0,Female,Moderately Active,Obese,73.5,30.417047890356198,Obese,Heavy,3.0,2101.1
59.7,5.3,31.0,Female,Sedentary,Normal,59.7,22.876662580191187,Normal,Normal,1.0,1548.78
87.3,5.2,37.0,Female,Sedentary,Obese,87.3,34.75182616045704,Obese,Very_Heavy,1.0,1821.12
84.0,5.0,34.0,Female,Lightly Active,Obese,84.0,36.166739000144666,Obese,Very_Heavy,2.0,2009.56
87.0,5.4,38.0,Female,Very Active,Obese,87.0,32.11454753956603,Obese,Very_Heavy,4.0,2669.78
95.0,5.6,35.0,Female,Lightly Active,Obese,95.0,32.60750923429284,Obese,Very_Heavy,2.0,2311.1
76.0,5.3,30.0,Female,Sedentary,Overweight,76.0,29.122719532571697,Overweight,Heavy,1.0,1750.38
90.0,5.4,27.0,Female,Lightly Active,Obese,90.0,33.22194573058555,Obese,Very_Heavy,2.0,2244.96
63.5,5.3,36.0,Female,Lightly Active,Normal,63.5,24.33279855681977,Normal,Normal,2.0,1792.52
74.0,5.6,31.0,Female,Lightly Active,Overweight,74.0,25.399533508817584,Overweight,Heavy,2.0,2049.85
64.0,5.0,30.0,Female,Moderately Active,Overweight,64.0,27.555610666776886,Overweight,Normal,3.0,1986.33
66.0,5.3,50.0,Female,Lightly Active,Overweight,66.0,25.290782751970156,Overweight,Heavy,2.0,1730.64
70.0,5.1,30.0,Female,Moderately Active,Overweight,70.0,28.968617038434473,Overweight,Heavy,3.0,2108.85
85.0,5.2,36.0,Female,Sedentary,Obese,85.0,33.83625685726058,Obese,Very_Heavy,1.0,1799.52
94.0,5.6,24.0,Female,Lightly Active,Obese,94.0,32.2642722949845,Obese,Very_Heavy,2.0,2372.97
60.33,5.1,31.0,Female,Lightly Active,Normal,60.33,24.966809513267883,Normal,Normal,2.0,1730.92
66.0,5.7,32.0,Female,Moderately Active,Normal,66.0,21.86574599885631,Normal,Heavy,3.0,2208.52
62.0,5.5,24.0,Female,Lightly Active,Normal,62.0,22.06156845738852,Normal,Normal,2.0,1906.78
67.0,5.3,27.0,Female,Lightly Active,Overweight,67.0,25.67397643003031,Overweight,Heavy,2.0,1902.52
77.0,5.0,29.0,Female,Moderately Active,Obese,77.0,33.15284408346594,Obese,Heavy,3.0,2195.58
62.2,5.2,31.0,Female,Lightly Active,Normal,62.2,24.76017854731304,Normal,Normal,2.0,1782.82
62.0,5.0,37.0,Female,Sedentary,Overweight,62.0,26.69449783344011,Overweight,Normal,1.0,1471.8
82.7,5.1,22.0,Female,Very Active,Obese,82.7,34.224351843979015,Obese,Very_Heavy,4.0,2635.02
79.0,5.3,33.0,Female,Sedentary,Obese,79.0,30.272300566752158,Obese,Heavy,1.0,1768.38
79.6,5.4,31.0,Male,Sedentary,Overweight,79.6,29.38296533505122,Overweight,Heavy,1.0,2009.64
70.0,5.3,30.0,Female,Lightly Active,Overweight,70.0,26.823557464210772,Overweight,Heavy,2.0,1923.14
80.5,5.2,30.0,Female,Moderately Active,Obese,80.5,32.0449256118762,Obese,Very_Heavy,3.0,2301.13
95.0,5.8,29.0,Female,Sedentary,Obese,95.0,30.397487799863956,Obese,Very_Heavy,1.0,2098.68
69.0,5.7,25.0,Female,Sedentary,Normal,69.0,22.85964354425887,Normal,Heavy,1.0,1787.82
106.0,5.6,30.0,Female,Moderately Active,Obese,106.0,36.38311556668465,Obese,Extreme,3.0,2814.49
65.0,5.1,24.0,Female,Moderately Active,Overweight,65.0,26.899430107117727,Overweight,Normal,3.0,2077.85
81.0,5.2,31.0,Female,Moderately Active,Obese,81.0,32.24396241691891,Obese,Very_Heavy,3.0,2301.13
86.0,5.3,37.0,Female,Moderately Active,Obese,86.0,32.95465631317324,Obese,Very_Heavy,3.0,2361.66
76.7,4.75,20.0,Female,Lightly Active,Obese,76.7,36.591332031540645,Obese,Heavy,2.0,1939.95
81.0,5.0,45.0,Male,Moderately Active,Obese,81.0,34.875069750139495,Obese,Very_Heavy,3.0,2390.88
79.0,5.0,33.0,Female,Moderately Active,Obese,79.0,34.01395691680272,Obese,Heavy,3.0,2195.58
70.0,5.5,36.0,Female,Very Active,Normal,70.0,24.908222451890264,Normal,Heavy,4.0,2426.64
88.0,5.0,45.0,Female,Sedentary,Obese,88.0,37.88896466681822,Obese,Very_Heavy,1.0,1735.8
59.0,5.8,37.0,Female,Lightly Active,Normal,59.0,18.878439791494458,Normal,Normal,2.0,1854.74
95.0,5.3,30.0,Female,Sedentary,Obese,95.0,36.40339941571462,Obese,Very_Heavy,1.0,1978.38
55.0,4.75,26.0,Female,Moderately Active,Obese,55.0,26.238895198627578,Overweight,Normal,3.0,1804.01
65.5,5.2,35.0,Female,Sedentary,Overweight,65.5,26.07382146059492,Overweight,Heavy,1.0,1571.52
85.0,5.7,25.0,Female,Lightly Active,Overweight,85.0,28.160430453072518,Overweight,Very_Heavy,2.0,2268.54
85.0,5.6,35.0,Female,Lightly Active,Overweight,85.0,29.175139841209386,Overweight,Very_Heavy,2.0,2173.6
79.5,4.75,41.0,Female,Sedentary,Obese,79.5,37.92713033256168,Obese,Heavy,1.0,1600.65
106.0,5.7,37.0,Male,Lightly Active,Obese,106.0,35.117713270890434,Obese,Extreme,2.0,2703.04
77.5,5.4,31.0,Female,Lightly Active,Overweight,77.5,28.60778660133756,Overweight,Heavy,2.0,2045.59
83.3,5.4,30.0,Female,Sedentary,Obese,83.3,30.748756437308625,Obese,Very_Heavy,1.0,1860.84
74.0,5.7,40.0,Female,Lightly Active,Normal,74.0,24.516139453263133,Normal,Heavy,2.0,2014.17
100.4,5.4,33.0,Female,Sedentary,Obese,100.4,37.06092612611988,Obese,Extreme,1.0,2048.04
107.0,5.1,41.0,Male,Lightly Active,Obese,107.0,43.56732230973144,Obese,Extreme,2.0,2532.13
85.0,5.7,34.0,Female,Moderately Active,Overweight,85.0,28.160430453072518,Overweight,Very_Heavy,3.0,2487.52
70.0,5.2,42.0,Female,Very Active,Overweight,70.0,27.865152705979305,Overweight,Heavy,4.0,2276.31
98.0,4.75,34.0,Female,Lightly Active,Obese,98.0,43.56732230973144,Obese,Very_Heavy,2.0,2136.58
106.4,5.6,35.0,Female,Lightly Active,Obese,106.4,36.520410342407985,Obese,Extreme,2.0,2467.85
83.0,5.2,33.0,Female,Sedentary,Obese,83.0,33.04010963708975,Obese,Very_Heavy,1.0,1793.52
86.5,5.4,30.0,Female,Sedentary,Obese,86.5,31.929981174396115,Obese,Very_Heavy,1.0,1899.24
89.0,5.3,40.0,Female,Sedentary,Obese,89.0,34.104237347353695,Obese,Very_Heavy,1.0,1846.38
69.0,5.2,40.0,Female,Sedentary,Overweight,69.0,27.467079095893887,Overweight,Heavy,1.0,1583.52
80.3,5.7,25.0,Female,Very Active,Overweight,80.3,26.60332429860851,Overweight,Very_Heavy,4.0,2764.92
62.5,5.1,28.0,Female,Lightly Active,Overweight,62.5,25.864836641459352,Overweight,Normal,2.0,1781.38
82.0,5.7,25.0,Female,Moderately Active,Overweight,82.0,27.16653290766996,Overweight,Very_Heavy,3.0,2510.77
115.0,5.4,27.0,Female,Moderately Active,Obese,115.0,42.45026398908154,Obese,Extreme,3.0,2918.18
82.0,5.2,33.0,Female,Moderately Active,Obese,82.0,32.64203602700433,Obese,Very_Heavy,3.0,2301.13
90.0,5.6,30.0,Female,Sedentary,Obese,90.0,30.891324537751117,Obese,Very_Heavy,1.0,1986.96
64.0,5.1,27.0,Female,Sedentary,Overweight,64.0,26.485592720854374,Overweight,Normal,1.0,1578.66
64.0,5.1,33.0,Female,Lightly Active,Overweight,64.0,26.485592720854374,Overweight,Normal,2.0,1767.63
83.0,5.3,39.0,Female,Moderately Active,Obese,83.0,31.805075278992774,Obese,Very_Heavy,3.0,2299.66
63.0,5.1,37.0,Female,Moderately Active,Overweight,63.0,26.071755334591025,Overweight,Normal,3.0,1946.1
74.5,5.2,37.0,Female,Lightly Active,Overweight,74.5,29.656483951363686,Overweight,Heavy,2.0,1910.7
73.0,5.5,27.0,Female,Lightly Active,Overweight,73.0,25.97571769982842,Overweight,Heavy,2.0,2037.41
85.0,5.4,40.0,Female,Sedentary,Obese,85.0,31.376282078886355,Obese,Very_Heavy,1.0,1821.24
70.0,5.1,40.0,Female,Lightly Active,Overweight,70.0,28.968617038434473,Overweight,Heavy,2.0,1802.01
